OBJECT_NAME,OBJECT_ID,NORAD_CAT_ID,OBJECT_TYPE,OPS_STATUS_CODE,OWNER,LAUNCH_DATE,LAUNCH_SITE,DECAY_DATE,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS,DATA_STATUS_CODE,ORBIT_CENTER,ORBIT_TYPE
STARLINK-3992,2022-052AF,52627,PAY,+,US,2022-05-14,AFETR,,93.79,53.16,460,459,,,EA,ORB
STARLINK-4001,2022-052AG,52628,PAY,+,US,2022-05-14,AFETR,,93.79,53.16,461,459,,,EA,ORB
STARLINK-4022,2022-052AH,52629,PAY,+,US,2022-05-14,AFETR,,95.44,53.16,541,539,,,EA,ORB
STARLINK-3989,2022-052AJ,52630,PAY,+,US,2022-05-14,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-3794,2022-052AK,52631,PAY,+,US,2022-05-14,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-3995,2022-052AL,52632,PAY,+,US,2022-05-14,AFETR,,95.44,53.16,541,539,,,EA,ORB
STARLINK-3994,2022-052AM,52633,PAY,+,US,2022-05-14,AFETR,,95.44,53.16,541,539,,,EA,ORB
STARLINK-3974,2022-052AN,52634,PAY,+,US,2022-05-14,AFETR,,93.79,53.16,460,459,,,EA,ORB
STARLINK-3978,2022-052AP,52635,PAY,+,US,2022-05-14,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-3967,2022-052AQ,52636,PAY,+,US,2022-05-14,AFETR,,93.79,53.16,461,459,,,EA,ORB
STARLINK-3961,2022-052AR,52637,PAY,+,US,2022-05-14,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-3941,2022-052AS,52638,PAY,+,US,2022-05-14,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-3968,2022-052AT,52639,PAY,+,US,2022-05-14,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-3977,2022-052AU,52640,PAY,+,US,2022-05-14,AFETR,,93.79,53.16,460,459,,,EA,ORB
STARLINK-3991,2022-052AV,52641,PAY,+,US,2022-05-14,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-3971,2022-052AW,52642,PAY,+,US,2022-05-14,AFETR,,93.79,53.16,461,459,,,EA,ORB
STARLINK-3963,2022-052AX,52643,PAY,+,US,2022-05-14,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-3985,2022-052AY,52644,PAY,+,US,2022-05-14,AFETR,,93.79,53.16,461,459,,,EA,ORB
STARLINK-3973,2022-052AZ,52645,PAY,+,US,2022-05-14,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-3832,2022-052BA,52646,PAY,+,US,2022-05-14,AFETR,,93.90,53.16,467,464,,,EA,ORB
STARLINK-3854,2022-052BC,52648,PAY,+,US,2022-05-14,AFETR,,93.90,53.16,466,464,,,EA,ORB
STARLINK-3868,2022-052BD,52649,PAY,+,US,2022-05-14,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-3891,2022-052BE,52650,PAY,+,US,2022-05-14,AFETR,,93.83,53.16,463,461,,,EA,ORB
STARLINK-4004,2022-053A,52656,PAY,+,US,2022-05-18,AFETR,,93.79,53.16,460,459,,,EA,ORB
STARLINK-4084,2022-053B,52657,PAY,+,US,2022-05-18,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-4082,2022-053C,52658,PAY,+,US,2022-05-18,AFETR,,95.44,53.16,541,539,,,EA,ORB
STARLINK-3960,2022-053D,52659,PAY,+,US,2022-05-18,AFETR,,93.90,53.16,466,464,,,EA,ORB
STARLINK-4081,2022-053E,52660,PAY,+,US,2022-05-18,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-4044,2022-053G,52662,PAY,+,US,2022-05-18,AFETR,,93.79,53.16,461,459,,,EA,ORB
STARLINK-4037,2022-053H,52663,PAY,+,US,2022-05-18,AFETR,,93.84,53.16,463,462,,,EA,ORB
STARLINK-4070,2022-053J,52664,PAY,+,US,2022-05-18,AFETR,,95.44,53.16,541,539,,,EA,ORB
STARLINK-4064,2022-053K,52665,PAY,+,US,2022-05-18,AFETR,,95.44,53.16,541,539,,,EA,ORB
STARLINK-4079,2022-053L,52666,PAY,+,US,2022-05-18,AFETR,,95.44,53.16,540,539,,,EA,ORB
STARLINK-4076,2022-053M,52667,PAY,+,US,2022-05-18,AFETR,,95.44,53.16,541,539,,,EA,ORB
STARLINK-4067,2022-053N,52668,PAY,+,US,2022-05-18,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-3972,2022-053P,52669,PAY,+,US,2022-05-18,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-4075,2022-053Q,52670,PAY,+,US,2022-05-18,AFETR,,95.44,53.16,541,539,,,EA,ORB
STARLINK-4071,2022-053R,52671,PAY,+,US,2022-05-18,AFETR,,95.44,53.16,541,539,,,EA,ORB
STARLINK-4073,2022-053S,52672,PAY,+,US,2022-05-18,AFETR,,95.44,53.16,541,539,,,EA,ORB
STARLINK-3976,2022-053T,52673,PAY,+,US,2022-05-18,AFETR,,93.79,53.16,461,459,,,EA,ORB
STARLINK-3936,2022-053U,52674,PAY,P,US,2022-05-18,AFETR,,94.33,53.16,487,485,,,EA,ORB
STARLINK-3934,2022-053V,52675,PAY,+,US,2022-05-18,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-4006,2022-053W,52676,PAY,+,US,2022-05-18,AFETR,,93.79,53.16,460,459,,,EA,ORB
STARLINK-4074,2022-053Y,52678,PAY,+,US,2022-05-18,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-4031,2022-053Z,52679,PAY,+,US,2022-05-18,AFETR,,94.39,53.16,490,488,,,EA,ORB
STARLINK-3774,2022-053AA,52680,PAY,+,US,2022-05-18,AFETR,,94.51,53.16,496,494,,,EA,ORB
STARLINK-4068,2022-053AB,52681,PAY,+,US,2022-05-18,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-4017,2022-053AC,52682,PAY,+,US,2022-05-18,AFETR,,94.61,53.16,501,499,,,EA,ORB
STARLINK-4014,2022-053AE,52684,PAY,+,US,2022-05-18,AFETR,,94.55,53.16,498,496,,,EA,ORB
STARLINK-4029,2022-053AF,52685,PAY,+,US,2022-05-18,AFETR,,94.44,53.16,492,491,,,EA,ORB
STARLINK-4005,2022-053AG,52686,PAY,+,US,2022-05-18,AFETR,,94.32,53.16,487,484,,,EA,ORB
STARLINK-3981,2022-053AH,52687,PAY,+,US,2022-05-18,AFETR,,94.34,53.16,488,486,,,EA,ORB
STARLINK-4032,2022-053AJ,52688,PAY,+,US,2022-05-18,AFETR,,94.54,53.16,498,495,,,EA,ORB
STARLINK-4035,2022-053AL,52690,PAY,+,US,2022-05-18,AFETR,,94.33,53.16,487,485,,,EA,ORB
STARLINK-3993,2022-053AN,52692,PAY,+,US,2022-05-18,AFETR,,94.47,53.16,495,492,,,EA,ORB
STARLINK-3946,2022-053AP,52693,PAY,+,US,2022-05-18,AFETR,,94.49,53.16,494,493,,,EA,ORB
STARLINK-4072,2022-053AQ,52694,PAY,+,US,2022-05-18,AFETR,,93.79,53.16,461,459,,,EA,ORB
STARLINK-4041,2022-053AR,52695,PAY,+,US,2022-05-18,AFETR,,95.44,53.16,540,539,,,EA,ORB
STARLINK-4018,2022-053AT,52697,PAY,+,US,2022-05-18,AFETR,,93.79,53.16,460,459,,,EA,ORB
STARLINK-4030,2022-053AU,52698,PAY,+,US,2022-05-18,AFETR,,93.79,53.16,461,459,,,EA,ORB
STARLINK-3987,2022-053AV,52699,PAY,+,US,2022-05-18,AFETR,,93.79,53.16,460,459,,,EA,ORB
STARLINK-4034,2022-053AW,52700,PAY,+,US,2022-05-18,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-4033,2022-053AY,52702,PAY,+,US,2022-05-18,AFETR,,93.79,53.16,460,459,,,EA,ORB
STARLINK-4020,2022-053AZ,52703,PAY,+,US,2022-05-18,AFETR,,93.79,53.16,460,459,,,EA,ORB
STARLINK-3999,2022-053BA,52704,PAY,+,US,2022-05-18,AFETR,,93.79,53.16,461,459,,,EA,ORB
STARLINK-3844,2022-053BB,52705,PAY,+,US,2022-05-18,AFETR,,93.79,53.16,460,459,,,EA,ORB
STARLINK-3970,2022-053BC,52706,PAY,+,US,2022-05-18,AFETR,,93.79,53.16,460,459,,,EA,ORB
STARLINK-4007,2022-053BD,52707,PAY,+,US,2022-05-18,AFETR,,95.15,53.22,527,525,,,EA,ORB
STARLINK-3962,2022-053BE,52708,PAY,+,US,2022-05-18,AFETR,,93.79,53.16,461,459,,,EA,ORB
STARLINK-4091,2022-062A,52830,PAY,+,US,2022-06-17,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-4089,2022-062B,52831,PAY,+,US,2022-06-17,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-4083,2022-062C,52832,PAY,+,US,2022-06-17,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-4086,2022-062D,52833,PAY,+,US,2022-06-17,AFETR,,94.39,53.16,491,487,,,EA,ORB
STARLINK-4108,2022-062E,52834,PAY,+,US,2022-06-17,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-4080,2022-062F,52835,PAY,+,US,2022-06-17,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-4043,2022-062G,52836,PAY,P,US,2022-06-17,AFETR,,94.33,53.16,487,485,,,EA,ORB
STARLINK-4036,2022-062H,52837,PAY,+,US,2022-06-17,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-4092,2022-062J,52838,PAY,+,US,2022-06-17,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-4048,2022-062K,52839,PAY,+,US,2022-06-17,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-4049,2022-062L,52840,PAY,P,US,2022-06-17,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-4065,2022-062M,52841,PAY,+,US,2022-06-17,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-4046,2022-062N,52842,PAY,+,US,2022-06-17,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-4188,2022-062P,52843,PAY,+,US,2022-06-17,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-4208,2022-062Q,52844,PAY,+,US,2022-06-17,AFETR,,93.90,53.16,466,464,,,EA,ORB
STARLINK-4168,2022-062R,52845,PAY,+,US,2022-06-17,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-4212,2022-062S,52846,PAY,+,US,2022-06-17,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-4206,2022-062T,52847,PAY,+,US,2022-06-17,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-4202,2022-062U,52848,PAY,+,US,2022-06-17,AFETR,,93.79,53.16,461,459,,,EA,ORB
STARLINK-4197,2022-062V,52849,PAY,+,US,2022-06-17,AFETR,,93.79,53.16,461,459,,,EA,ORB
STARLINK-4187,2022-062W,52850,PAY,+,US,2022-06-17,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-3809,2022-062X,52851,PAY,+,US,2022-06-17,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-4184,2022-062Y,52852,PAY,+,US,2022-06-17,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-4204,2022-062AA,52854,PAY,+,US,2022-06-17,AFETR,,93.79,53.16,461,459,,,EA,ORB
STARLINK-4209,2022-062AB,52855,PAY,+,US,2022-06-17,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-4201,2022-062AC,52856,PAY,+,US,2022-06-17,AFETR,,93.90,53.16,466,464,,,EA,ORB
STARLINK-4199,2022-062AD,52857,PAY,+,US,2022-06-17,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-4198,2022-062AE,52858,PAY,+,US,2022-06-17,AFETR,,93.90,53.16,466,464,,,EA,ORB
STARLINK-4196,2022-062AF,52859,PAY,+,US,2022-06-17,AFETR,,93.90,53.16,466,464,,,EA,ORB
STARLINK-4191,2022-062AG,52860,PAY,+,US,2022-06-17,AFETR,,93.79,53.16,461,459,,,EA,ORB
STARLINK-4112,2022-062AH,52861,PAY,+,US,2022-06-17,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-4010,2022-062AJ,52862,PAY,+,US,2022-06-17,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-4270,2022-062AK,52863,PAY,+,US,2022-06-17,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-4267,2022-062AL,52864,PAY,+,US,2022-06-17,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-4274,2022-062AM,52865,PAY,+,US,2022-06-17,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-4272,2022-062AN,52866,PAY,+,US,2022-06-17,AFETR,,93.90,53.16,466,464,,,EA,ORB
STARLINK-4126,2022-062AP,52867,PAY,+,US,2022-06-17,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-4261,2022-062AQ,52868,PAY,+,US,2022-06-17,AFETR,,93.79,53.16,461,459,,,EA,ORB
STARLINK-4266,2022-062AR,52869,PAY,+,US,2022-06-17,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-4207,2022-062AT,52871,PAY,+,US,2022-06-17,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-4213,2022-062AU,52872,PAY,+,US,2022-06-17,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-4211,2022-062AV,52873,PAY,+,US,2022-06-17,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-4193,2022-062AX,52875,PAY,+,US,2022-06-17,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-4200,2022-062AY,52876,PAY,+,US,2022-06-17,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-4214,2022-062AZ,52877,PAY,+,US,2022-06-17,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-4171,2022-062BA,52878,PAY,+,US,2022-06-17,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-4139,2022-062BB,52879,PAY,+,US,2022-06-17,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-4186,2022-062BC,52880,PAY,+,US,2022-06-17,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-4181,2022-062BE,52882,PAY,+,US,2022-06-17,AFETR,,94.31,53.15,486,484,,,EA,ORB
STARLINK-4260,2022-076A,52986,PAY,+,US,2022-07-07,AFETR,,93.79,53.16,461,459,,,EA,ORB
STARLINK-4259,2022-076B,52987,PAY,+,US,2022-07-07,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-4291,2022-076C,52988,PAY,+,US,2022-07-07,AFETR,,93.90,53.16,466,464,,,EA,ORB
STARLINK-4293,2022-076D,52989,PAY,P,US,2022-07-07,AFETR,,90.23,53.21,287,284,,,EA,ORB
STARLINK-4286,2022-076E,52990,PAY,+,US,2022-07-07,AFETR,,93.86,53.16,464,463,,,EA,ORB
STARLINK-4285,2022-076F,52991,PAY,+,US,2022-07-07,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-4269,2022-076G,52992,PAY,+,US,2022-07-07,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-4256,2022-076J,52994,PAY,+,US,2022-07-07,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-4296,2022-076K,52995,PAY,+,US,2022-07-07,AFETR,,93.79,53.16,461,459,,,EA,ORB
STARLINK-4295,2022-076L,52996,PAY,+,US,2022-07-07,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-4254,2022-076N,52998,PAY,+,US,2022-07-07,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-4217,2022-076P,52999,PAY,+,US,2022-07-07,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-4194,2022-076Q,53000,PAY,+,US,2022-07-07,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-4190,2022-076R,53001,PAY,+,US,2022-07-07,AFETR,,93.79,53.16,461,459,,,EA,ORB
STARLINK-4121,2022-076S,53002,PAY,+,US,2022-07-07,AFETR,,93.79,53.16,461,459,,,EA,ORB
STARLINK-4255,2022-076T,53003,PAY,+,US,2022-07-07,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-4253,2022-076U,53004,PAY,+,US,2022-07-07,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-4288,2022-076V,53005,PAY,+,US,2022-07-07,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-4290,2022-076W,53006,PAY,+,US,2022-07-07,AFETR,,93.79,53.16,460,459,,,EA,ORB
STARLINK-4215,2022-076X,53007,PAY,+,US,2022-07-07,AFETR,,93.79,53.16,460,459,,,EA,ORB
STARLINK-4275,2022-076Y,53008,PAY,+,US,2022-07-07,AFETR,,93.79,53.16,461,459,,,EA,ORB
STARLINK-4277,2022-076Z,53009,PAY,+,US,2022-07-07,AFETR,,93.79,53.16,461,459,,,EA,ORB
STARLINK-4263,2022-076AA,53010,PAY,+,US,2022-07-07,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-4265,2022-076AB,53011,PAY,+,US,2022-07-07,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-4271,2022-076AC,53012,PAY,+,US,2022-07-07,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-4177,2022-076AD,53013,PAY,+,US,2022-07-07,AFETR,,93.79,53.16,461,459,,,EA,ORB
STARLINK-4183,2022-076AE,53014,PAY,+,US,2022-07-07,AFETR,,93.79,53.16,461,459,,,EA,ORB
STARLINK-4262,2022-076AF,53015,PAY,+,US,2022-07-07,AFETR,,93.79,53.16,461,459,,,EA,ORB
STARLINK-4283,2022-076AG,53016,PAY,+,US,2022-07-07,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-4281,2022-076AH,53017,PAY,P,US,2022-07-07,AFETR,,94.33,53.20,487,485,,,EA,ORB
STARLINK-4279,2022-076AJ,53018,PAY,P,US,2022-07-07,AFETR,,94.11,53.16,475,475,,,EA,ORB
STARLINK-4282,2022-076AK,53019,PAY,+,US,2022-07-07,AFETR,,93.90,53.16,466,464,,,EA,ORB
STARLINK-4287,2022-076AL,53020,PAY,+,US,2022-07-07,AFETR,,93.79,53.16,460,459,,,EA,ORB
STARLINK-4216,2022-076AN,53022,PAY,+,US,2022-07-07,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-4284,2022-076AP,53023,PAY,+,US,2022-07-07,AFETR,,93.79,53.16,461,459,,,EA,ORB
STARLINK-4289,2022-076AQ,53024,PAY,+,US,2022-07-07,AFETR,,93.79,53.16,461,459,,,EA,ORB
STARLINK-4218,2022-076AR,53025,PAY,+,US,2022-07-07,AFETR,,93.90,53.16,466,464,,,EA,ORB
STARLINK-4119,2022-076AS,53026,PAY,+,US,2022-07-07,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-4158,2022-076AT,53027,PAY,+,US,2022-07-07,AFETR,,93.78,53.16,461,459,,,EA,ORB
STARLINK-4143,2022-076AV,53029,PAY,+,US,2022-07-07,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-4160,2022-076AW,53030,PAY,+,US,2022-07-07,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-4137,2022-076AX,53031,PAY,+,US,2022-07-07,AFETR,,93.79,53.16,460,459,,,EA,ORB
STARLINK-4115,2022-076AY,53032,PAY,+,US,2022-07-07,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-4167,2022-076AZ,53033,PAY,+,US,2022-07-07,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-4151,2022-076BA,53034,PAY,+,US,2022-07-07,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-4157,2022-076BB,53035,PAY,+,US,2022-07-07,AFETR,,93.95,53.16,468,467,,,EA,ORB
STARLINK-4155,2022-076BC,53036,PAY,+,US,2022-07-07,AFETR,,94.04,53.16,473,471,,,EA,ORB
STARLINK-4153,2022-076BD,53037,PAY,+,US,2022-07-07,AFETR,,93.94,53.16,468,467,,,EA,ORB
STARLINK-4156,2022-076BE,53038,PAY,+,US,2022-07-07,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-4362,2022-077A,53043,PAY,+,US,2022-07-11,AFWTR,,93.91,97.29,467,465,,,EA,ORB
STARLINK-4350,2022-077C,53045,PAY,+,US,2022-07-11,AFWTR,,93.91,97.29,467,464,,,EA,ORB
STARLINK-4331,2022-077D,53046,PAY,+,US,2022-07-11,AFWTR,,93.91,97.29,467,464,,,EA,ORB
STARLINK-4352,2022-077E,53047,PAY,+,US,2022-07-11,AFWTR,,93.91,97.28,466,465,,,EA,ORB
STARLINK-4355,2022-077F,53048,PAY,+,US,2022-07-11,AFWTR,,93.91,97.29,466,465,,,EA,ORB
STARLINK-4345,2022-077G,53049,PAY,+,US,2022-07-11,AFWTR,,93.91,97.29,466,465,,,EA,ORB
STARLINK-4343,2022-077H,53050,PAY,+,US,2022-07-11,AFWTR,,93.91,97.29,467,464,,,EA,ORB
STARLINK-4336,2022-077J,53051,PAY,+,US,2022-07-11,AFWTR,,93.91,97.29,467,465,,,EA,ORB
STARLINK-4341,2022-077K,53052,PAY,+,US,2022-07-11,AFWTR,,93.91,97.29,467,464,,,EA,ORB
STARLINK-4337,2022-077L,53053,PAY,+,US,2022-07-11,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-4339,2022-077M,53054,PAY,+,US,2022-07-11,AFWTR,,93.90,97.29,466,465,,,EA,ORB
STARLINK-4338,2022-077N,53055,PAY,+,US,2022-07-11,AFWTR,,93.90,97.29,467,464,,,EA,ORB
STARLINK-4314,2022-077P,53056,PAY,+,US,2022-07-11,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-4252,2022-077Q,53057,PAY,+,US,2022-07-11,AFWTR,,93.90,97.29,467,464,,,EA,ORB
STARLINK-4317,2022-077R,53058,PAY,+,US,2022-07-11,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-4320,2022-077S,53059,PAY,+,US,2022-07-11,AFWTR,,93.91,97.29,466,465,,,EA,ORB
STARLINK-4305,2022-077T,53060,PAY,+,US,2022-07-11,AFWTR,,93.91,97.29,466,465,,,EA,ORB
STARLINK-4308,2022-077U,53061,PAY,+,US,2022-07-11,AFWTR,,93.91,97.29,467,464,,,EA,ORB
STARLINK-4311,2022-077V,53062,PAY,+,US,2022-07-11,AFWTR,,93.91,97.29,467,465,,,EA,ORB
STARLINK-4307,2022-077W,53063,PAY,+,US,2022-07-11,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-4313,2022-077X,53064,PAY,+,US,2022-07-11,AFWTR,,93.91,97.29,467,465,,,EA,ORB
STARLINK-4312,2022-077Y,53065,PAY,+,US,2022-07-11,AFWTR,,93.91,97.29,467,464,,,EA,ORB
STARLINK-4309,2022-077Z,53066,PAY,+,US,2022-07-11,AFWTR,,93.91,97.28,468,463,,,EA,ORB
STARLINK-4325,2022-077AB,53068,PAY,+,US,2022-07-11,AFWTR,,93.91,97.29,467,464,,,EA,ORB
STARLINK-4323,2022-077AC,53069,PAY,+,US,2022-07-11,AFWTR,,93.91,97.29,467,464,,,EA,ORB
STARLINK-4342,2022-077AD,53070,PAY,+,US,2022-07-11,AFWTR,,93.94,97.28,468,466,,,EA,ORB
STARLINK-4328,2022-077AE,53071,PAY,+,US,2022-07-11,AFWTR,,93.91,97.29,467,464,,,EA,ORB
STARLINK-4344,2022-077AF,53072,PAY,+,US,2022-07-11,AFWTR,,93.91,97.29,467,465,,,EA,ORB
STARLINK-4346,2022-077AG,53073,PAY,P,US,2022-07-11,AFWTR,,94.44,97.63,495,488,,,EA,ORB
STARLINK-4348,2022-077AJ,53075,PAY,+,US,2022-07-11,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-4347,2022-077AK,53076,PAY,+,US,2022-07-11,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-4322,2022-077AM,53078,PAY,+,US,2022-07-11,AFWTR,,93.91,97.29,467,465,,,EA,ORB
STARLINK-4327,2022-077AN,53079,PAY,+,US,2022-07-11,AFWTR,,93.91,97.29,466,465,,,EA,ORB
STARLINK-4330,2022-077AP,53080,PAY,+,US,2022-07-11,AFWTR,,93.90,97.29,466,464,,,EA,ORB
STARLINK-4326,2022-077AQ,53081,PAY,+,US,2022-07-11,AFWTR,,93.91,97.29,467,464,,,EA,ORB
STARLINK-4321,2022-077AR,53082,PAY,+,US,2022-07-11,AFWTR,,93.91,97.29,467,464,,,EA,ORB
STARLINK-4251,2022-077AS,53083,PAY,+,US,2022-07-11,AFWTR,,93.91,97.29,467,464,,,EA,ORB
STARLINK-4319,2022-077AT,53084,PAY,+,US,2022-07-11,AFWTR,,93.91,97.29,467,464,,,EA,ORB
STARLINK-4324,2022-077AU,53085,PAY,+,US,2022-07-11,AFWTR,,93.90,97.29,467,464,,,EA,ORB
STARLINK-4318,2022-077AV,53086,PAY,+,US,2022-07-11,AFWTR,,93.91,97.29,467,465,,,EA,ORB
STARLINK-4333,2022-077AX,53088,PAY,+,US,2022-07-11,AFWTR,,93.91,97.28,467,464,,,EA,ORB
STARLINK-4150,2022-083C,53134,PAY,+,US,2022-07-17,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-4023,2022-083D,53135,PAY,+,US,2022-07-17,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-4152,2022-083E,53136,PAY,+,US,2022-07-17,AFETR,,93.79,53.16,460,459,,,EA,ORB
STARLINK-4145,2022-083F,53137,PAY,+,US,2022-07-17,AFETR,,93.79,53.16,460,459,,,EA,ORB
STARLINK-4141,2022-083G,53138,PAY,+,US,2022-07-17,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-4185,2022-083H,53139,PAY,+,US,2022-07-17,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-4170,2022-083J,53140,PAY,+,US,2022-07-17,AFETR,,93.79,53.16,461,459,,,EA,ORB
STARLINK-4103,2022-083K,53141,PAY,+,US,2022-07-17,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-4101,2022-083L,53142,PAY,+,US,2022-07-17,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-4102,2022-083M,53143,PAY,+,US,2022-07-17,AFETR,,93.55,53.16,449,448,,,EA,ORB
STARLINK-4100,2022-083N,53144,PAY,+,US,2022-07-17,AFETR,,93.90,53.16,466,464,,,EA,ORB
STARLINK-4106,2022-083P,53145,PAY,+,US,2022-07-17,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-4094,2022-083R,53147,PAY,+,US,2022-07-17,AFETR,,93.85,53.16,463,462,,,EA,ORB
STARLINK-4021,2022-083T,53149,PAY,+,US,2022-07-17,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-4040,2022-083V,53151,PAY,+,US,2022-07-17,AFETR,,93.79,53.16,460,459,,,EA,ORB
STARLINK-4045,2022-083W,53152,PAY,P,US,2022-07-17,AFETR,,89.60,53.21,255,254,,,EA,ORB
STARLINK-4098,2022-083X,53153,PAY,+,US,2022-07-17,AFETR,,93.85,53.16,464,462,,,EA,ORB
STARLINK-4077,2022-083Y,53154,PAY,+,US,2022-07-17,AFETR,,93.79,53.16,461,459,,,EA,ORB
STARLINK-4088,2022-083Z,53155,PAY,+,US,2022-07-17,AFETR,,93.85,53.16,464,462,,,EA,ORB
